store_ID,store_name,post,address,hour,tel,kibo,parking
10448,BOOKOFF 大和郡山小泉店,〒639-1042,奈良県大和郡山市小泉町19-1,10:00～21:00,0743-54-7739,中型店舗,200台
10449,BOOKOFF 中条店,〒959-2629,新潟県胎内市中条2991-3,10:00～20:00,0254-44-1214,小型店舗,42台
10452,BOOKOFF 大阪千島ガーデンモール店,〒551-0003,大阪府大阪市大正区千島1-23-115,10:00～20:00,06-6556-3639,中型店舗,500台
10454,BOOKOFF 栃木真岡店,〒321-4361,栃木県真岡市並木町3-2-6,10:00～20:00,0285-80-2038,小型店舗,20台
10459,BOOKOFF 多治見大畑店,〒507-0818,岐阜県多治見市大畑町5-245,10:00～20:00,0572-21-6801,中型店舗,30台
10460,BOOKOFF 宮城利府店,〒981-0121,宮城県宮城郡利府町神谷沢館の内69-1,10:00～21:00,022-396-1700,中型店舗,100台
10461,BOOKOFF 八代横手店,〒866-0873,熊本県八代市横手町1152,10:00～20:00,0965-30-8191,中型店舗,200台
10466,BOOKOFF 京王国領駅前店,〒182-0022,東京都調布市国領町1-44-1,10:00～22:00,042-443-0707,小型店舗,なし
10467,BOOKOFF 龍ケ崎店,〒301-0822,茨城県龍ケ崎市光順田1750,10:00～20:00,,中型店舗,なし
10469,BOOKOFF 静岡流通通り店,〒420-0801,静岡県静岡市葵区東千代田1-7-16,10:00～23:00,050-1792-3889,中型店舗,40台
10472,BOOKOFF 倉敷笹沖店,〒710-0834,岡山県倉敷市笹沖362-23,10:00～22:00,050-1725-7596,中型店舗,32台
10476,BOOKOFF PLUS 日光今市店,〒321-2405,栃木県日光市芹沼1457,9:30～21:00,0288-30-7766,大型店舗,332台
10478,BOOKOFF 松江浜乃木店,〒690-0044,島根県松江市浜乃木7-1-1,10:00～20:00,0852-60-1515,中型店舗,20台
10481,BOOKOFF 藤沢六会店,〒252-0813,神奈川県藤沢市亀井野2-25-11,10:00～22:00,0466-82-5150,中型店舗,18台
10482,BOOKOFF 埼玉上福岡店,〒356-0002,埼玉県ふじみ野市清見4-1-2,10:00～22:00,049-267-8285,中型店舗,20台
10485,BOOKOFF 千葉茂原店,〒297-0029,千葉県茂原市高師1695-2,10:00～22:00,0475-20-4774,小型店舗,13台
10486,BOOKOFF 江東門前仲町店,〒135-0044,東京都江東区越中島1-2-7 アスミビル,10:00～21:00,03-5602-9945,小型店舗,なし
10489,BOOKOFF 静岡島田店,〒427-0041,静岡県島田市中河町8968-5,10:00～21:30,0547-33-1911,中型店舗,21台
10490,BOOKOFF 広島隅の浜店,〒731-5145,広島県広島市佐伯区隅の浜3-9-30,10:00～22:00,082-943-2902,中型店舗,100台
10491,BOOKOFF 松山中央店,〒791-8015,愛媛県松山市中央2-82-1,10:00～20:00,089-917-8112,中型店舗,45台
10492,BOOKOFF マリエとやま店,〒930-0003,富山県富山市桜町1丁目1-61 5F,10:00～20:00,076-482-4630,大型店舗,343台
10494,BOOKOFF 郡山安積店,〒963-0107,福島県郡山市安積町3-5,10:00～22:00,024-937-5671,中型店舗,60台
10496,BOOKOFF 滋賀水口店,〒528-0033,滋賀県甲賀市水口町綾野3-40,10:00～21:30,0748-62-3511,中型店舗,36台
10497,BOOKOFF 堺御陵前店,〒590-0964,大阪府堺市堺区新在家町東1-1-22,10:00～22:00,072-233-0711,中型店舗,22台
10499,BOOKOFF 札幌川下店,〒003-0863,北海道札幌市白石区川下三条5-1-23,10:00～20:00,011-872-7712,中型店舗,33台
10502,BOOKOFF 石川七尾店,〒926-0816,石川県七尾市藤橋町亥55-1,10:00～22:00,0767-53-7737,小型店舗,51台
10505,BOOKOFF 魚津店,〒937-0017,富山県魚津市江口257-1,10:00～21:00,0765-25-1006,大型店舗,86台
10507,BOOKOFF 東川口マルエツ店,〒333-0811,埼玉県川口市戸塚2-28-10,10:00～21:00,048-291-3191,中型店舗,99台
10511,BOOKOFF 市原辰巳台店,〒290-0004,千葉県市原市辰巳台西2-1,10:00～20:00,0436-76-7211,小型店舗,66台
10517,BOOKOFF PLUS 各務原インター店,〒504-0942,岐阜県各務原市小佐野町2-6,10:00～21:00,058-380-6208,大型店舗,116台
10518,BOOKOFF 大阪難波中店,〒556-0011,大阪府大阪市浪速区難波中3-1-15,10:00～22:30,06-6634-5422,中型店舗,なし
10519,BOOKOFF 網走店,〒093-0035,北海道網走市駒場南8-87,10:00～21:00,0152-61-6622,小型店舗,100台
10520,BOOKOFF 栃木さくら店,〒329-1312,栃木県さくら市櫻野505,09:00～22:00,028-682-5267,中型店舗,200台
10522,BOOKOFF 柏高柳駅前店,〒277-0941,千葉県柏市高柳1-6-6 ヤオコー3F,10:00～20:00,04-7157-0153,小型店舗,120台
10523,BOOKOFF 福井鯖江店,〒916-0038,福井県鯖江市下河端町13字4-1,10:00～21:00,0778-52-5555,中型店舗,80台
10524,BOOKOFF 名古屋川原通店,〒466-0853,愛知県名古屋市昭和区川原通1-24,10:00～21:00,052-761-3711,小型店舗,14台
10526,BOOKOFF 幡ヶ谷6号通店,〒151-0072,東京都渋谷区幡ケ谷2-9-19,10:00～20:00,03-5333-7688,小型店舗,なし
10527,BOOKOFF 静岡長泉店,〒411-0944,静岡県駿東郡長泉町竹原370-1,10:00～22:00,055-983-3022,中型店舗,54台
10528,BOOKOFF 守谷美園店,〒302-0124,茨城県守谷市美園4-1-5,10:00～22:00,0297-45-9989,小型店舗,35台
10529,BOOKOFF 行徳店,〒272-0105,千葉県市川市関ヶ島16-2,10:00～20:00,047-325-9952,小型店舗,18台
10535,BOOKOFF 小田原蛍田店,〒250-0854,神奈川県小田原市飯田岡39,10:00～21:00,0465-39-3201,小型店舗,58台
10537,BOOKOFF 福島信夫ヶ丘店,〒960-8218,福島県福島市高野河原下14-1,10:00～21:00,024-525-0511,小型店舗,41台
10538,BOOKOFF 長崎葉山店,〒852-8053,長崎県長崎市葉山1-6-2,10:00～20:00,095-855-8508,中型店舗,7台
10539,BOOKOFF 東長崎店,〒851-0134,長崎県長崎市田中町201-12,10:00～20:00,095-813-3900,中型店舗,23台
10540,BOOKOFF 相模大野店,〒252-0303,神奈川県相模原市南区相模大野5-30-7,10:00～22:00,042-749-5510,中型店舗,23台
10542,BOOKOFF 長岡古正寺店,〒940-2103,新潟県長岡市古正寺1-42-1,10:00～20:00,0258-20-5539,中型店舗,90台
10546,BOOKOFF PLUS 富士中島店,〒416-0907,静岡県富士市中島417-1,10:00～22:00,0545-65-5766,大型店舗,64台
10554,BOOKOFF 大分敷戸店,〒870-1121,大分県大分市鴛野字行衛1012-1,10:00～20:00,097-504-7371,中型店舗,31台
10557,BOOKOFF 兵庫太子店,〒671-1521,兵庫県揖保郡太子町東出262-1,10:00～21:00,0792-75-0525,中型店舗,226台
10558,BOOKOFF 佐渡佐和田店,〒952-1302,新潟県佐渡市市野沢104-1,10:00～20:00,0259-51-4011,小型店舗,50台
10561,BOOKOFF 福岡トリアス久山店,〒811-2502,福岡県糟屋郡久山町大字山田1075,10:00～20:00,092-652-3631,中型店舗,800台
10562,BOOKOFF 福島須賀川店,〒962-0013,福島県須賀川市岡東町9-10,10:00～21:00,0248-76-6133,中型店舗,40台
10565,BOOKOFF 新潟新通店,〒950-2035,新潟県新潟市西区新通1326-1,10:00～20:00,025-211-1200,中型店舗,200台
10566,BOOKOFF 宇都宮西川田店,〒321-0158,栃木県宇都宮市西川田本町3-1-1,10:00～20:00,028-684-0319,中型店舗,156台
10568,BOOKOFF 常陸大宮店,〒319-2215,茨城県常陸大宮市姥賀町594-1,10:00～20:00,0295-53-5589,小型店舗,32台
10569,BOOKOFF 豊栄インター店,〒950-3317,新潟県新潟市北区かぶとやま1-4-6,10:00～20:00,025-384-7110,中型店舗,50台
10571,BOOKOFF 姫路網干店,〒671-1254,兵庫県姫路市網干区余子浜233-1,10:00～21:00,0792-71-5533,小型店舗,25台
10573,BOOKOFF 中葛西店,〒134-0083,東京都江戸川区中葛西4-4-8,10:00～21:00,03-5878-3751,小型店舗,55台
10574,BOOKOFF 滋賀草津追分店,〒525-0048,滋賀県草津市追分南1-1-19,10:00～21:00,077-516-2055,中型店舗,16台
10576,BOOKOFF 十条駅前店,〒114-0034,東京都北区上十条2-7-11,10:00～22:00,03-5963-3571,小型店舗,なし
10580,BOOKOFF 福島白河店,〒961-0856,福島県白河市新白河2-180,10:00～22:00,0248-31-2302,中型店舗,60台
10581,BOOKOFF 6号相馬店,〒976-0042,福島県相馬市中村字砂子田139-4,11:00～20:00,0244-37-3003,小型店舗,20台
10583,BOOKOFF 門真古川橋店,〒571-0039,大阪府門真市速見町9-12,10:00～22:00,06-6909-0811,中型店舗,40台
10584,BOOKOFF 小倉葛原店,〒800-0251,福岡県北九州市小倉南区葛原1-7-10,10:00～20:00,093-474-5770,中型店舗,51台
10586,BOOKOFF JR稲田堤駅前店,〒214-0003,神奈川県川崎市多摩区菅稲田堤1-3-4,10:00～22:00,044-949-3260,小型店舗,なし
10587,BOOKOFF 山口旭通り店,〒753-0051,山口県山口市旭通り2-10-1,10:30～20:00,083-921-2009,中型店舗,30台
10591,BOOKOFF 神戸西鈴蘭台店,〒651-1132,兵庫県神戸市北区南五葉1-6-1,10:00～21:00,078-596-6160,小型店舗,11台
10597,BOOKOFF 天王寺駅前店,〒543-0055,大阪府大阪市天王寺区悲田院町9-21,10:00～22:00,06-6776-5161,中型店舗,なし
10598,BOOKOFF 周南秋月店,〒745-0825,山口県周南市秋月1-1-1,10:30～20:00,0834-39-2299,中型店舗,40台
10600,BOOKOFF 札幌菊水元町店,〒003-0822,北海道札幌市白石区菊水元町二条4-5-5,10:00～20:00,011-874-0114,中型店舗,20台
10604,BOOKOFF PLUS 17号北浦和店,〒330-0074,埼玉県さいたま市浦和区北浦和5-6-10,10:00～22:00,048-823-4033,大型店舗,31台
10605,BOOKOFF 大阪弁天町店,〒552-0007,大阪府大阪市港区弁天3-13-1 メガドンキホーテ弁天町2F,10:00～22:00,06-6571-1580,小型店舗,285台
10606,BOOKOFF 八王子大和田店,〒192-0045,東京都八王子市大和田町5-9-7,11:00～20:00,042-646-2902,中型店舗,20台
10608,BOOKOFF 磐田今之浦店,〒438-0071,静岡県磐田市今之浦4-21-10,10:00～20:00,0538-39-3636,小型店舗,23台
10611,BOOKOFF 湖西店,〒431-0301,静岡県湖西市新居町中之郷2296-8,10:00～20:00,053-488-4881,小型店舗,40台
10612,BOOKOFF 横浜鶴ヶ峰店,〒241-0021,神奈川県横浜市旭区鶴ケ峰本町1-27-13,10:00～20:00,045-958-0453,中型店舗,150台
10613,BOOKOFF 横須賀堀ノ内店,〒238-0014,神奈川県横須賀市三春町3-13-7,10:00～20:00,046-820-2872,中型店舗,50台
10617,BOOKOFF 横浜朝比奈店,〒236-0033,神奈川県横浜市金沢区東朝比奈3-24,10:00～20:00,045-780-1576,中型店舗,70台
10623,BOOKOFF 16号狭山上奥富店,〒350-1333,埼玉県狭山市上奥富平塚251-1,10:00～21:30,04-2969-6888,中型店舗,40台
10624,BOOKOFF 宇治小倉店,〒611-0042,京都府宇治市小倉町西山5-20,10:00～22:00,0774-28-5188,中型店舗,15台
10625,BOOKOFF 高知インター店,〒781-0015,高知県高知市薊野西町3-18-18,10:00～22:00,088-846-4646,大型店舗,80台
10626,BOOKOFF 宮崎清武店,〒889-1611,宮崎県宮崎市清武町新町2-2-1,10:00～21:00,050-1721-3012,中型店舗,40台
10627,BOOKOFF PLUS 銚子店,〒288-0815,千葉県銚子市三崎町2-2583-1,10:00～21:00,0479-21-7707,大型店舗,65台
10629,BOOKOFF 千駄木店,〒113-0022,東京都文京区千駄木3-43-3,10:00～21:00,03-5834-1567,小型店舗,なし
10637,BOOKOFF 浦安駅北店,〒279-0002,千葉県浦安市北栄1-11-24 第2YOSHIDAビル1F,10:00～21:00,047-306-2902,小型店舗,なし
10639,BOOKOFF 20号西八王子店,〒193-0835,東京都八王子市千人町3-18-24,10:00～20:00,042-669-4847,小型店舗,9台
10642,BOOKOFF 帯広西5条店,〒080-0014,北海道帯広市西四条南31丁目1-2,10:00～21:00,0155-28-7227,中型店舗,200台
10646,BOOKOFF 江戸川東小岩店,〒133-0052,東京都江戸川区東小岩4-1-7,10:00～20:00,03-5622-0411,小型店舗,20台
10647,BOOKOFF 日田十二町店,〒877-0000,大分県日田市大字十二町字前田549-1,10:00～20:00,0973-26-0573,小型店舗,20台
10649,BOOKOFF 新座志木南店,〒352-0002,埼玉県新座市東1-2-13,10:00～21:00,048-481-5520,中型店舗,30台
10652,BOOKOFF 上田中央店,〒386-0012,長野県上田市中央5-16-16,10:00～20:00,0268-29-8188,小型店舗,19台
10653,BOOKOFF 豊橋駅前店,〒440-0881,愛知県豊橋市広小路1-37 マスヤビル1F,10:00～21:00,0532-57-5388,小型店舗,なし
10655,BOOKOFF 岩見沢店,〒068-0854,北海道岩見沢市大和四条6-2-4,10:00～20:00,0126-23-8155,中型店舗,130台
10656,BOOKOFF 浜松富塚店,〒432-8002,静岡県浜松市中央区富塚町1710-1,10:00～21:00,053-478-4400,小型店舗,18台
10659,BOOKOFF 熊本宇土店,〒869-0411,熊本県宇土市水町50-1,10:00～20:00,0964-23-1133,中型店舗,900台
10660,BOOKOFF 旭川旭町店,〒070-0831,北海道旭川市旭町一条7 旭町ショッピングセンター内,10:00～20:00,0166-46-8050,中型店舗,100台
10661,BOOKOFF PLUS 茅野店,〒391-0216,長野県茅野市大字米沢303,10:00～20:00,0266-75-2944,大型店舗,450台
10663,BOOKOFF 秩父上野町店,〒368-0031,埼玉県秩父市上野町11-11,10:00～21:00,0494-21-3322,中型店舗,48台
10666,BOOKOFF 高砂米田店,〒676-0805,兵庫県高砂市米田町米田331-1,10:00～21:00,079-434-1747,中型店舗,50台
10670,BOOKOFF PLUS 可児店,〒509-0203,岐阜県可児市下恵土4116,10:00～20:00,0574-48-8155,大型店舗,200台
10671,BOOKOFF 栃木薗部店,〒328-0074,栃木県栃木市薗部町3-10-8,10:00～20:00,0282-20-1330,中型店舗,45台
10673,BOOKOFF 北九州三ヶ森店,〒807-0843,福岡県北九州市八幡西区三ヶ森4-12-17,10:00～20:00,093-621-2090,小型店舗,25台
10676,BOOKOFF PLUS 126号旭店,〒289-2504,千葉県旭市ニ3154,10:00～21:00,0479-60-5560,大型店舗,253台
10679,BOOKOFF 熊本くすのき店,〒861-8003,熊本県熊本市北区楠7-7-15,10:00～21:00,050-1725-7256,中型店舗,30台
10680,BOOKOFF 別府観光港前店,〒874-0922,大分県別府市船小路町3-32,10:00～20:00,0977-73-8756,中型店舗,40台
10686,BOOKOFF 熊本琴平店,〒860-0815,熊本県熊本市中央区春竹町大字春竹485-1,10:00～20:00,096-375-7544,小型店舗,45台
10687,BOOKOFF 亀戸駅東口店,〒136-0071,東京都江東区亀戸6-57-19,10:00～22:00,03-5858-2902,小型店舗,なし
10689,BOOKOFF 長野駅前店,〒380-0824,長野県長野市南石堂町1418,10:00～20:00,026-264-5656,小型店舗,なし
10692,BOOKOFF 五泉店,〒959-1825,新潟県五泉市太田新田925,10:00～20:00,0250-48-5160,中型店舗,400台
10693,BOOKOFF 中原街道長原店,〒145-0064,東京都大田区上池台1-14-19,10:00～21:00,03-5754-2551,小型店舗,なし
10695,BOOKOFF 千歳サーモン橋店,〒066-0026,北海道千歳市住吉1-9-14,10:00～20:00,0123-49-2828,中型店舗,30台
10696,BOOKOFF 伊豆の国大仁店,〒410-2322,静岡県伊豆の国市吉田395,10:00～21:00,0558-75-0500,中型店舗,30台
10697,BOOKOFF PLUS 加須店,〒347-0033,埼玉県加須市下高柳1-29 Vivamall1番街 D-17区画,10:00～22:00,0480-53-7260,大型店舗,2700台
10698,BOOKOFF いわき植田店,〒974-8212,福島県いわき市東田町1-28-1,10:00～21:00,0246-77-1345,中型店舗,25台
10699,BOOKOFF 高松郷東店,〒761-8031,香川県高松市郷東町17-10,10:00～22:00,050-1792-1131,中型店舗,34台
10700,BOOKOFF 岡山総社店,〒719-1126,岡山県総社市総社1035-1,10:00～21:00,0866-90-2532,中型店舗,50台
10703,BOOKOFF 208号柳川店,〒832-0806,福岡県柳川市三橋町柳河818-1,10:00～20:00,0944-75-4208,小型店舗,31台
10709,BOOKOFF 館山北条店,〒294-0045,千葉県館山市北条630,10:00～21:00,0470-30-9400,中型店舗,24台
10711,BOOKOFF 金沢野々市店,〒921-8816,石川県野々市市若松町21-1,10:00～20:00,076-294-8830,大型店舗,259台
10713,BOOKOFF 鳥取南吉方店,〒680-0843,鳥取県鳥取市南吉方3-111,10:00～20:00,0857-27-1900,小型店舗,33台
10715,BOOKOFF 鳥取カインズモール店,〒680-0921,鳥取県鳥取市古海字西加路田590,10:00～21:00,0857-39-2610,中型店舗,820台
10716,BOOKOFF 香里園店,〒572-0086,大阪府寝屋川市松屋町8-9,10:00～22:00,072-802-9111,中型店舗,15台
10718,BOOKOFF 姫路増位店,〒670-0807,兵庫県姫路市増位本町2-265-3,10:00～21:00,079-225-7850,中型店舗,21台
10720,BOOKOFF PLUS 大田原店,〒324-0041,栃木県大田原市本町1-2700,10:00～22:00,0287-20-3060,大型店舗,140台
10722,BOOKOFF 滝川店,〒073-0013,北海道滝川市南滝の川115-4,10:00～20:00,0125-26-1280,中型店舗,1300台
10723,BOOKOFF 札幌山鼻店,〒064-0914,北海道札幌市中央区南14条西15丁目4-16,10:00～20:00,011-520-0535,中型店舗,25台
10724,BOOKOFF JR上熊本駅店,〒860-0079,熊本県熊本市西区上熊本2-18-1,10:00～20:00,050-1725-8586,小型店舗,共用125台
10725,BOOKOFF 中板橋駅北口店,〒173-0016,東京都板橋区中板橋24-1,10:00～22:00,03-5943-9505,小型店舗,なし
10726,BOOKOFF 兵庫三木店,〒673-0404,兵庫県三木市大村字砂176-1,10:00～21:00,0794-89-0046,中型店舗,29台
10727,BOOKOFF 横浜中山店,〒226-0014,神奈川県横浜市緑区台村町370-1,10:00～21:30,045-929-0678,小型店舗,19台
10728,BOOKOFF 小山店,〒323-0820,栃木県小山市西城南6-5-12,10:00～21:30,0285-28-9688,中型店舗,51台
10729,BOOKOFF 福山松永店,〒729-0104,広島県福山市松永町6-10-48,10:00～22:00,084-930-4332,大型店舗,100台
10731,BOOKOFF 鎌倉手広店,〒248-0036,神奈川県鎌倉市手広6-2-14,10:00～20:00,0467-38-1870,中型店舗,100台
10732,BOOKOFF 伊勢中須店,〒516-0053,三重県伊勢市中須町642-1,10:00～20:00,0596-23-2350,小型店舗,116台
10734,BOOKOFF 新居浜西喜光地店,〒792-0827,愛媛県新居浜市西喜光地町2-6,10:00～20:00,0897-31-6681,中型店舗,73台
10735,BOOKOFF 松江黒田店,〒690-0876,島根県松江市黒田町506-1,10:00～20:00,0852-59-9560,中型店舗,48台
10736,BOOKOFF 下関一の宮店,〒751-0806,山口県下関市一の宮町3-9-7,10:00～20:00,0832-63-2030,中型店舗,35台
10738,BOOKOFF 下関王司店,〒752-0911,山口県下関市王司神田6-3-7,10:00～20:00,0832-49-2946,中型店舗,40台
10739,BOOKOFF 白井冨士店,〒270-1432,千葉県白井市冨士101-1,10:00～20:00,047-446-9011,中型店舗,22台
10740,BOOKOFF 愛媛松前店,〒791-3151,愛媛県伊予郡松前町東古泉15-1,10:00～20:00,089-961-6271,中型店舗,64台
10741,BOOKOFF PLUS 茨城古河店,〒306-0021,茨城県古河市松並2-16-40,10:00～21:00,0280-33-8401,大型店舗,58台
10743,BOOKOFF 北見メッセ店,〒090-0837,北海道北見市中央三輪5-423-18,10:00～20:00,0157-33-3601,中型店舗,250台
10744,BOOKOFF 横浜本郷台店,〒244-0842,神奈川県横浜市栄区飯島町1434,10:00～20:00,045-897-5159,中型店舗,40台
10745,BOOKOFF 京阪京橋店,〒534-0024,大阪府大阪市都島区東野田町1-6-22 kiki京橋3F,10:00～23:00,06-4801-8570,中型店舗,40台
10746,BOOKOFF 浜松原島店,〒435-0047,静岡県浜松市中央区原島町305,10:00～21:00,053-465-6211,小型店舗,17台
10747,BOOKOFF 新潟南万代店,〒950-0908,新潟県新潟市中央区幸西1-1-37,10:00～20:00,025-245-3165,中型店舗,174台
10748,BOOKOFF 16号春日部庄和店,〒344-0112,埼玉県春日部市西金野井376-1,10:00～20:00,048-746-7780,中型店舗,30台
10749,BOOKOFF 鹿児島出水店,〒899-0201,鹿児島県出水市緑町11-8,10:00～22:00,0996-63-7070,小型店舗,12台
10750,BOOKOFF 大井松田店,〒258-0019,神奈川県足柄上郡大井町金子312,9:30～20:00,0465-20-8600,中型店舗,80台
10752,BOOKOFF 鹿児島ジョイプラザ店,〒890-0068,鹿児島県鹿児島市東郡元町19-6,10:00～22:00,050-1721-2228,中型店舗,120台
10759,BOOKOFF 滋賀西大津店,〒520-0024,滋賀県大津市松山町12-1,10:00～21:00,077-524-9200,中型店舗,45台
10760,BOOKOFF 春日井高蔵寺店,〒487-0027,愛知県春日井市松本町1-10-6,10:00～21:00,0568-53-0204,小型店舗,200台
10761,BOOKOFF 新潟女池店,〒950-0943,新潟県新潟市中央区女池神明1-1604-1,10:00～20:00,025-288-6312,小型店舗,182台
10762,BOOKOFF 埼玉毛呂山店,〒350-0465,埼玉県入間郡毛呂山町岩井西2-14-6,10:00～21:00,049-295-6071,中型店舗,170台
10763,BOOKOFF 久留米上津バイパス店,〒830-0058,福岡県久留米市野伏間1-8-5,10:00～21:00,0942-51-3815,中型店舗,50台
10766,BOOKOFF 小樽インター店,〒047-0005,北海道小樽市勝納町8-7,10:00～20:00,0134-33-9991,中型店舗,40台
10770,BOOKOFF 4号宮城大河原店,〒989-1245,宮城県柴田郡大河原町字新南60-6,10:00～22:00,0224-86-3033,中型店舗,78台
10771,BOOKOFF 横須賀中央店,〒238-0008,神奈川県横須賀市大滝町2-25,10:00～20:00,046-828-3730,小型店舗,なし
10773,BOOKOFF 飯塚店,〒820-0089,福岡県飯塚市小正5,10:00～20:00,0948-23-6500,中型店舗,37台
10775,BOOKOFF 鎌ヶ谷道野辺店,〒273-0115,千葉県鎌ヶ谷市東道野辺5-11-38,10:00～20:00,047-402-2200,中型店舗,87台
10776,BOOKOFF 熊本田崎店,〒860-0068,熊本県熊本市西区上代1-21-10,10:00～20:00,050-1725-6956,中型店舗,32台
10777,BOOKOFF 楽市街道くるめ店,〒839-0865,福岡県久留米市新合川2-7-10 楽市街道くるめ店内,10:00～21:00,0942-45-6789,中型店舗,3台
10779,BOOKOFF 埼玉杉戸店,〒345-0025,埼玉県北葛飾郡杉戸町清地3-10-8,10:00～22:00,0480-48-6555,中型店舗,30台
10782,BOOKOFF SUPER BAZAAR エディオン大津店,〒520-2145,滋賀県大津市大将軍１丁目２８-５ 2階,10:00～21:00,077-572-5245,大型店舗,246台
10784,BOOKOFF 大分中津店,〒871-0011,大分県中津市下池永73-4,10:00～21:00,0979-85-0601,中型店舗,60台
10785,BOOKOFF 徳島阿南店,〒774-0013,徳島県阿南市日開野町南居内325,10:00～21:00,0884-23-1505,中型店舗,25台
10786,BOOKOFF 西尾下町店,〒445-0891,愛知県西尾市下町神明下63,10:00～21:00,0563-54-1800,中型店舗,22台
10787,BOOKOFF 諫早店,〒854-0036,長崎県諫早市長野町1639-1,10:00～20:00,0957-56-8901,中型店舗,164台
10788,BOOKOFF 倉敷浜店,〒710-0062,岡山県倉敷市浜町2-16-45,10:00～21:00,086-424-5551,中型店舗,20台
10789,BOOKOFF 苫小牧柳町店,〒053-0053,北海道苫小牧市柳町2-6,10:00～20:00,0144-53-5530,中型店舗,230台
10790,BOOKOFF ふじみ野苗間店,〒356-0052,埼玉県ふじみ野市苗間439-5,10:00～22:00,049-267-1058,中型店舗,46台
10791,BOOKOFF PLUS シンフォニープラザ八戸沼館店,〒031-0071,青森県八戸市沼館4-4-8 シンフォニープラザ沼館内,10:00～20:00,0178-20-0610,大型店舗,1000台
10792,BOOKOFF 19号春日井中央店,〒486-0842,愛知県春日井市六軒屋町東丘15-1,10:00～21:00,0568-86-3880,中型店舗,60台
10794,BOOKOFF 鶴岡7号バイパス店,〒997-0051,山形県鶴岡市荒井京田字荒田248-7,10:00～20:00,0235-29-2455,中型店舗,60台
10796,BOOKOFF 延岡平原店,〒882-0866,宮崎県延岡市平原町5-1492-13,10:00～21:00,050-1722-1422,大型店舗,150台
10799,BOOKOFF 札幌あいの里店,〒002-8071,北海道札幌市北区あいの里1条6丁目2-2 アイモール内,10:00～20:00,011-594-8863,小型店舗,150台
10801,BOOKOFF 千葉フレスポ稲毛店,〒263-0001,千葉県千葉市稲毛区長沼原町731-17,10:00～20:00,043-424-1853,中型店舗,1510台
10804,BOOKOFF 小野田店,〒756-0815,山口県山陽小野田市高栄3-1-1,10:30～20:00,0836-82-2299,中型店舗,40台
10805,BOOKOFF 八戸湊高台店,〒031-0823,青森県八戸市湊高台2-13-43,10:00～21:00,0178-32-0500,中型店舗,50台
10806,BOOKOFF 高知福井店,〒780-0965,高知県高知市福井町1212-1,10:00～21:00,088-822-2902,中型店舗,38台
10807,BOOKOFF 逗子久木店,〒249-0001,神奈川県逗子市久木4-13-25,10:00～20:00,046-874-0400,小型店舗,23台
10808,BOOKOFF 和泉中央店,〒594-0041,大阪府和泉市いぶき野5-6-17,09:00～22:00,050-1807-9649,中型店舗,250台
10809,BOOKOFF 258号大垣インター店,〒503-0854,岐阜県大垣市築捨町4-82,10:00～21:00,0584-88-0810,中型店舗,60台
10811,BOOKOFF 宇部店,〒755-0011,山口県宇部市昭和町4-11-50,10:30～20:00,0836-29-1033,中型店舗,55台
10813,BOOKOFF ドン・キホーテ柏駅前店,〒277-0005,千葉県柏市柏1-3-1 ドン・キホーテ柏駅前店 4階,10:00～21:00,04-7136-7442,小型店舗,なし
10814,BOOKOFF SUPER BAZAAR 彦根店,〒522-0201,滋賀県彦根市高宮町1525-1,10:00～20:00,0749-27-5755,大型店舗,1251台
10815,BOOKOFF 京都亀岡店,〒621-0822,京都府亀岡市篠町野条馬場35-1,10:00～21:00,0771-29-4862,中型店舗,65台
10817,BOOKOFF 奈良かしはら店,〒634-0007,奈良県橿原市葛本町780-1-2,10:00～21:00,0744-24-4529,大型店舗,164台
10820,BOOKOFF 津南郊店,〒514-0817,三重県津市高茶屋小森町丸田320,10:00～21:00,059-238-0288,中型店舗,30台
10821,BOOKOFF 伊賀上野店,〒518-0827,三重県伊賀市平野清水645-2,10:00～20:00,0595-26-2011,中型店舗,40台
10822,BOOKOFF 三宮センター街店,〒650-0021,兵庫県神戸市中央区三宮町2-10-7,10:00～20:00,078-335-1446,大型店舗,なし
10823,BOOKOFF 愛媛大洲店,〒795-0052,愛媛県大洲市若宮558-1,10:00～20:00,0893-57-6331,中型店舗,70台
10824,BOOKOFF 大館店,〒017-0864,秋田県大館市根下戸新町15-33,10:00～20:00,018-659-4677,中型店舗,30台
10825,BOOKOFF 奈良東山店,〒630-0225,奈良県生駒市東山町211-11,10:00～21:00,0743-76-2910,中型店舗,21台
10829,BOOKOFF 岩出中央店,〒649-6216,和歌山県岩出市野上野98-3,10:00～22:00,0736-67-2910,中型店舗,350台
10830,BOOKOFF 音更店,〒080-0111,北海道河東郡音更町木野大通東12丁目3-1,10:00～21:00,0155-67-0170,中型店舗,990台
10831,BOOKOFF PLUS 11号観音寺店,〒768-0021,香川県観音寺市吉岡町280-1,10:00～21:00,050-1792-2299,中型店舗,58台
10833,BOOKOFF PLUS 駒ヶ根店,〒399-4117,長野県駒ヶ根市赤穂971-1,10:00～20:00,0265-82-8810,大型店舗,93台
10838,BOOKOFF 足利朝倉店,〒326-0823,栃木県足利市朝倉町244-2,10:00～21:00,0284-22-7711,中型店舗,80台
10840,BOOKOFF PLUS 堺もず店,〒593-8302,大阪府堺市西区北条町1-23-7,10:00～21:30,072-278-5611,大型店舗,29台
